importerFile,importedModule,importedFile,Internal/external,Mapped correctly?
pandas/_testing/_io.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_testing/_random.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_testing/_warnings.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_testing/asserters.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_testing/compat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_testing/contexts.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/_typing.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/__init__.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/_constants.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/_optional.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/compressors.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/numpy/function.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/pickle_compat.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/compat/pyarrow.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/conftest.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/executor.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/kernels/mean_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/kernels/min_max_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/kernels/shared.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/kernels/sum_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/_numba/kernels/var_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/accessor.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/algorithms.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/apply.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/datetimelike_accumulations.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/masked_accumulations.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/masked_reductions.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/putmask.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/quantile.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/replace.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/take.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/array_algos/transforms.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arraylike.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/_mixins.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/_ranges.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/arrow/_arrow_utils.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/arrow/array.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/arrow/dtype.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/arrow/extension_types.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/boolean.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/categorical.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/datetimelike.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/datetimes.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/floating.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/integer.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/interval.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/masked.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/numeric.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/numpy_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/period.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/sparse/accessor.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/sparse/array.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/sparse/dtype.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/sparse/scipy_sparse.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/string_.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/string_arrow.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/arrays/timedeltas.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/base.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
pandas/core/common.py,__future__.annotations,NONE,EXTERNAL,EXTERNAL
