importerFile,importedModule,importedFile,Internal/external,Mapped correctly?
tools/add_word_rank.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
tools/learner_level.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/bookmark_quality/top_bookmarks_for_user.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/cognacy_difficulty_estimator.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/cognacy_wh_difficulty_estimator.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/frequency_difficulty_estimator.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/word_history_difficulty_estimator.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/word_rank_difficulty_estimator.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/model/bookmark.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/model/user_word.py,wordstats.Word,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/cognacy_difficulty_estimator.py,wordstats.WordInfo,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/cognacy_wh_difficulty_estimator.py,wordstats.WordInfo,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/frequency_difficulty_estimator.py,wordstats.WordInfo,NONE,EXTERNAL,EXTERNAL
zeeguu/core/language/strategies/word_history_difficulty_estimator.py,wordstats.WordInfo,NONE,EXTERNAL,EXTERNAL
zeeguu/core/emailer/zeeguu_mailer.py,yagmail,NONE,EXTERNAL,EXTERNAL
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.json_result,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_overviews.py,zeeguu.api.api.json_result,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_readings.py,zeeguu.api.api.json_result,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_words.py,zeeguu.api.api.json_result,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.translator.TranslationQuery,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.with_session,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_exercises.py,zeeguu.api.api.with_session,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_overviews.py,zeeguu.api.api.with_session,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_readings.py,zeeguu.api.api.with_session,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/teacher_dashboard/student_words.py,zeeguu.api.api.with_session,NONE,INTERNAL,NOT MAPPED
zeeguu/api/app.py,zeeguu.api.machine_specific.machine_specific_config,NONE,INTERNAL,NOT MAPPED
zeeguu/core/test/rules/bookmark_rule.py,zeeguu.core.bookmark_quality.bad_quality_bookmark,NONE,INTERNAL,NOT MAPPED
zeeguu/core/test/test_bookmark.py,zeeguu.core.bookmark_quality.bad_quality_bookmark,NONE,INTERNAL,NOT MAPPED
zeeguu/core/bookmark_quality/fit_for_study.py,zeeguu.core.bookmark_quality.quality_bookmark,NONE,INTERNAL,NOT MAPPED
zeeguu/core/test/rules/bookmark_rule.py,zeeguu.core.bookmark_quality.quality_bookmark,NONE,INTERNAL,NOT MAPPED
zeeguu/core/bookmark_quality/top_bookmarks_for_user.py,zeeguu.core.bookmark_quality.quality_top_bookmark,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.core.bookmark_quality.top_bookmarks,NONE,INTERNAL,NOT MAPPED
zeeguu/core/test/test_bookmark.py,zeeguu.core.bookmark_quality.top_bookmarks,NONE,INTERNAL,NOT MAPPED
tools/article_recommendations.py,zeeguu.core.content_recommender.article_recommendations_for_user,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/user_articles.py,zeeguu.core.content_recommender.article_recommendations_for_user,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/search.py,zeeguu.core.content_recommender.article_search_for_user,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/user_articles.py,zeeguu.core.content_recommender.topic_filter_for_user,NONE,INTERNAL,NOT MAPPED
tools/cleanup_non_content_bits.py,zeeguu.core.content_retriever.article_quality_filter.sufficient_quality,NONE,INTERNAL,NOT MAPPED
tools/cleanup_non_content_bits.py,zeeguu.core.content_retriever.article_quality_filter.sufficient_quality_of_text,NONE,INTERNAL,NOT MAPPED
tools/find_broken_articles.py,zeeguu.core.content_retriever.quality_filter.sufficient_quality_of_text,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/translation.py,zeeguu.core.crowd_translations.get_own_past_translation,NONE,INTERNAL,NOT MAPPED
tools/cleanup_non_content_bits.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/find_broken_articles.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/fix_bookmark_learned_status.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/flatten_unicode_characters.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/past_exercises_for_user.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/remove_text_duplicates.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
tools/remove_unreferenced_articles.py,zeeguu.core.db,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_retriever/article_downloader.py,zeeguu.core.debug,NONE,INTERNAL,NOT MAPPED
tools/fix_bookmark_learned_status.py,zeeguu.core.definition_of_learned.is_learned_based_on_exercise_outcomes,NONE,INTERNAL,NOT MAPPED
zeeguu/core/bookmark_quality/fit_for_study.py,zeeguu.core.definition_of_learned.is_learned_based_on_exercise_outcomes,NONE,INTERNAL,NOT MAPPED
zeeguu/core/model/bookmark.py,zeeguu.core.definition_of_learned.is_learned_based_on_exercise_outcomes,NONE,INTERNAL,NOT MAPPED
zeeguu/core/test/test_bookmark.py,zeeguu.core.definition_of_learned.is_learned_based_on_exercise_outcomes,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_recommender/mysql_recommender.py,zeeguu.core.info,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_retriever/article_downloader.py,zeeguu.core.language.services.lingo_rank_service.retrieve_lingo_rank,NONE,INTERNAL,NOT MAPPED
tools/feed_retrieval.py,zeeguu.core.log,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_retriever/article_downloader.py,zeeguu.core.log,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_retriever/video_dowloader.py,zeeguu.core.log,NONE,INTERNAL,NOT MAPPED
zeeguu/core/user_activity_hooks/article_interaction_hooks.py,zeeguu.core.log,NONE,INTERNAL,NOT MAPPED
zeeguu/core/content_recommender/elastic_first_recommender.py,zeeguu.core.logp,NONE,INTERNAL,NOT MAPPED
zeeguu/core/model/user_activitiy_data.py,zeeguu.core.model.user_reading_session.ALL_ARTICLE_INTERACTION_ACTIONS,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.core.model.WatchEventType,NONE,INTERNAL,NOT MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.core.model.WatchInteractionEvent,NONE,INTERNAL,NOT MAPPED
zeeguu/core/language/strategies/cognacy_wh_difficulty_estimator.py,zeeguu.core.model.WordInteractionHistory,NONE,INTERNAL,NOT MAPPED
zeeguu/core/word_scheduling/basicSR/basicSR.py,zeeguu.core.sql.queries.query_loader.load_query,NONE,INTERNAL,NOT MAPPED
zeeguu/core/model/text.py,zeeguu.core.util.text_hash,NONE,INTERNAL,NOT MAPPED
zeeguu/core/exercises/similar_words.py,zeeguu.core.word_stats.lang_info,NONE,INTERNAL,NOT MAPPED
tools/add_word_rank.py,zeeguu,zeeguu/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu,zeeguu/__init__.py,INTERNAL,MAPPED
zeeguu/core/content_retriever/video_dowloader.py,zeeguu,zeeguu/__init__.py,INTERNAL,MAPPED
zeeguu/core/model/personal_copy.py,zeeguu,zeeguu/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/activity_tracking.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/article.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/exercises.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/feature_toggles.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/own_texts.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/recommendations.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/search.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/sessions.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/speech.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/student.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/system_languages.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/article_management.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_exercises.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_overviews.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_readings.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_words.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/topics.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/user.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/user_article.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/user_articles.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/user_languages.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/user_statistics.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/app.py,zeeguu.api.api.api,zeeguu/api/api/__init__.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.accounts,zeeguu/api/api/accounts.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.activity_tracking,zeeguu/api/api/activity_tracking.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.article,zeeguu/api/api/article.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.bookmarks_and_words,zeeguu/api/api/bookmarks_and_words.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.exercises,zeeguu/api/api/exercises.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.feature_toggles,zeeguu/api/api/feature_toggles.py,INTERNAL,MAPPED
zeeguu/api/api/user.py,zeeguu.api.api.feature_toggles.features_for_user,zeeguu/api/api/feature_toggles.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.own_texts,zeeguu/api/api/own_texts.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.recommendations,zeeguu/api/api/recommendations.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.search,zeeguu/api/api/search.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.sessions,zeeguu/api/api/sessions.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu.api.api.sessions.get_anon_session,zeeguu/api/api/sessions.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.smartwatch,zeeguu/api/api/smartwatch.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/activity_tracking.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/article.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/exercises.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/own_texts.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/sessions.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/student.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/user_article.py,zeeguu.api.api.db_session,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.speech,zeeguu/api/api/speech.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.system_languages,zeeguu/api/api/system_languages.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._convert_number_of_days_to_date_interval,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._convert_number_of_days_to_date_interval,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._get_student_cohort_and_period_from_POST_params,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_exercises.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._get_student_cohort_and_period_from_POST_params,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_overviews.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._get_student_cohort_and_period_from_POST_params,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_readings.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._get_student_cohort_and_period_from_POST_params,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_words.py,zeeguu.api.api.teacher_dashboard._common_api_parameters._get_student_cohort_and_period_from_POST_params,zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/article_management.py,zeeguu.api.api.teacher_dashboard._only_teachers_decorator.only_teachers,zeeguu/api/api/teacher_dashboard/_only_teachers_decorator.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard._only_teachers_decorator.only_teachers,zeeguu/api/api/teacher_dashboard/_only_teachers_decorator.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.teacher_dashboard._only_teachers_decorator.only_teachers,zeeguu/api/api/teacher_dashboard/_only_teachers_decorator.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard._only_teachers_decorator.only_teachers,zeeguu/api/api/teacher_dashboard/_only_teachers_decorator.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/article_management.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_cohort,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_cohort,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_cohort,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/_common_api_parameters.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_user,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_user,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_user,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard._permissions.check_permission_for_user,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.teacher_dashboard._permissions.has_permission_for_cohort,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/_only_teachers_decorator.py,zeeguu.api.api.teacher_dashboard._permissions.is_teacher,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.teacher_dashboard._permissions.is_teacher,zeeguu/api/api/teacher_dashboard/_permissions.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard.helpers.all_user_info_from_cohort,zeeguu/api/api/teacher_dashboard/helpers.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/general.py,zeeguu.api.api.teacher_dashboard.helpers.all_user_info_from_cohort,zeeguu/api/api/teacher_dashboard/helpers.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/cohorts.py,zeeguu.api.api.teacher_dashboard.helpers.get_cohort_info,zeeguu/api/api/teacher_dashboard/helpers.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student.py,zeeguu.api.api.teacher_dashboard.helpers.student_info_for_teacher_dashboard,zeeguu/api/api/teacher_dashboard/helpers.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.topics,zeeguu/api/api/topics.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.translation,zeeguu/api/api/translation.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.translator.contribute_trans,zeeguu/api/api/translator.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.translator.get_next_results,zeeguu/api/api/translator.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.user_article,zeeguu/api/api/user_article.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.user_articles,zeeguu/api/api/user_articles.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.user_languages,zeeguu/api/api/user_languages.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.user_statistics,zeeguu/api/api/user_statistics.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.user,zeeguu/api/api/user.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu.api.api.utils.abort_handling.make_error,zeeguu/api/api/utils/abort_handling.py,INTERNAL,MAPPED
zeeguu/api/api/sessions.py,zeeguu.api.api.utils.abort_handling.make_error,zeeguu/api/api/utils/abort_handling.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/article_management.py,zeeguu.api.api.utils.abort_handling.make_error,zeeguu/api/api/utils/abort_handling.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/article.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/exercises.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/own_texts.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/recommendations.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/search.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/student.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/teacher_dashboard/student_exercises.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/topics.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/user.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/user_article.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/user_articles.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/user_languages.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/user_statistics.py,zeeguu.api.api.utils.json_result.json_result,zeeguu/api/api/utils/json_result.py,INTERNAL,MAPPED
zeeguu/api/api/accounts.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/activity_tracking.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/article.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/exercises.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/feature_toggles.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/own_texts.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/recommendations.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/search.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/sessions.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/smartwatch.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/speech.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/student.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/system_languages.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/topics.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/translation.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/user.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/user_article.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/user_articles.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/user_languages.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/user_statistics.py,zeeguu.api.api.utils.route_wrappers.cross_domain,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/__init__.py,zeeguu.api.api.utils.route_wrappers.with_session,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/activity_tracking.py,zeeguu.api.api.utils.route_wrappers.with_session,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/article.py,zeeguu.api.api.utils.route_wrappers.with_session,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
zeeguu/api/api/bookmarks_and_words.py,zeeguu.api.api.utils.route_wrappers.with_session,zeeguu/api/api/utils/route_wrappers.py,INTERNAL,MAPPED
